Primary Id,Event Id,Event Name,Locations,Date_Time,Semester,Attendee Names,Gender,Department,Degree,Email,Phone Number,Rating,Attendee Satisfaction,Promotion Source,Interesting Exhibit Booths,Food 
489,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Alvin,Female,Civil Engineering,Graduate,melodyskinner@example.org,+1-425-864-3928x153,3,Wasn't Happy,Social Media,3,No
484,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Beth,Male,Computer Science,Graduate,williamwhite@example.org,(346)488-2454x8496,1,Somewhat Satisfied,Social Media,1,Yes
470,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Jenna,Female,Chemical Engineering,Undergraduate,briggsmatthew@example.com,001-115-996-7463,2,Wasn't Happy,Email,3,Yes
462,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Yvonne,Female,Computer Science,Graduate,gina73@example.org,001-171-631-7673x6175,1,Wasn't Happy,Social Media,1,Yes
449,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Rosemary,Male,Mechanical Engineering,Undergraduate,sharpjames@example.org,036.672.4649x7031,3,Neutral,Tech News,1,No
452,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Landon,Female,Civil Engineering,Graduate,anne11@example.org,-9122,1,Highly Satisfied ,Social Media,2,No
488,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Bill,Female,Computer Science,Graduate,ifoster@example.net,(222) 209-9043,5,Somewhat Satisfied,Social Media,1,Yes
446,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Haley,Male,Civil Engineering,Undergraduate,danielreyes@example.com,(820) 205-3742,3,Highly Satisfied ,Posters,1,No
474,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Alma,Female,Electrical Engineering,Undergraduate,daniel90@example.com,001-114-196-7814x6778,4,Somewhat Satisfied,Posters,1,Yes
491,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Wyatt,Female,Computer Science,Undergraduate,gomezharold@example.com,+1-039-122-9048x393,1,Neutral,Social Media,3,No
482,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Micheal,Female,Electrical Engineering,Graduate,eharper@example.net,(140) 870-6909,5,Highly Satisfied ,Posters,1,No
496,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Agnes,Male,Civil Engineering,Graduate,walkerdebbie@example.com,(840) 107-4590,2,Wasn't Happy,Social Media,2,Yes
490,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Gina,Female,Civil Engineering,Undergraduate,jaredgeorge@example.org,(569)775-9571x6012,1,Neutral,Posters,3,Yes
445,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Minnie,Female,Civil Engineering,Undergraduate,linda20@example.org,451.402.2259x63573,2,Neutral,Posters,2,Yes
448,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Sebastian,Male,Mechanical Engineering,Graduate,tommiller@example.net,(538)445-4572x0510,5,Highly Satisfied ,Tech News,3,No
485,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Devin,Female,Computer Science,Undergraduate,mcdonaldclaudia@example.net,788.236.1122x518,1,Highly Satisfied ,Friends/Professors,3,Yes
444,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Georgia,Female,Chemical Engineering,Undergraduate,wmanning@example.net,(131) 102-4910,2,Highly Satisfied ,Posters,0,No
469,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Stacey,Female,Chemical Engineering,Undergraduate,virginia05@example.org,001-440-286-5763,3,Wasn't Happy,Social Media,1,No
468,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Pearl,Female,Computer Science,Graduate,andrew78@example.net,846.505.7446x1007,3,Wasn't Happy,Social Media,1,No
460,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Vicki,Male,Computer Science,Graduate,joneskelly@example.com,(541) 594-2025,5,Highly Satisfied ,Email,1,Yes
450,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Joann,Male,Electrical Engineering,Graduate,hardintyler@example.net,154-716-3158x37538,4,Highly Satisfied ,Friends/Professors,2,No
443,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Max,Female,Computer Science,Undergraduate,teresalowery@example.net,001-580-931-0949,3,Highly Satisfied ,Tech News,3,No
453,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Kelsey,Female,Chemical Engineering,Undergraduate,emills@example.com,(736) 676-5232,4,Wasn't Happy,Email,0,No
498,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Lillie,Female,Chemical Engineering,Undergraduate,jacksonjoseph@example.com,001-315-810-5670x4801,2,Somewhat Satisfied,Social Media,0,No
461,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Levi,Male,Mechanical Engineering,Undergraduate,jpatel@example.org,(775) 618-5114,3,Highly Satisfied ,Email,2,No
497,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Lily,Male,Mechanical Engineering,Undergraduate,david27@example.com,802.774.9460x12625,3,Neutral,Social Media,0,Yes
473,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Floyd,Female,Civil Engineering,Graduate,znewton@example.net,001-319-042-5900x1605,3,Somewhat Satisfied,Posters,1,Yes
486,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Carla,Male,Chemical Engineering,Graduate,michael75@example.org,001-931-871-9619x69962,1,Highly Satisfied ,Tech News,3,Yes
465,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Edgar,Male,Mechanical Engineering,Undergraduate,jason33@example.com,+1-033-521-3941x57934,5,Highly Satisfied ,Friends/Professors,3,No
477,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Lewis,Male,Computer Science,Graduate,tsilva@example.net,(837) 436-9887,5,Somewhat Satisfied,Email,1,No
475,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Jim,Male,Civil Engineering,Graduate,pattersonsara@example.org,001-769-772-0262x5885,3,Highly Satisfied ,Social Media,0,Yes
459,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Nora,Female,Mechanical Engineering,Graduate,tmartin@example.org,(187) 671-2365,2,Highly Satisfied ,Tech News,3,No
480,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Maureen,Male,Civil Engineering,Graduate,andrew77@example.com,(332) 029-1874,2,Somewhat Satisfied,Social Media,1,No
451,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Brent,Male,Mechanical Engineering,Graduate,egraham@example.net,+1-467-896-5065x475,2,Neutral,Friends/Professors,1,Yes
493,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Heidi,Female,Electrical Engineering,Graduate,twang@example.net,(061)321-2447x22807,4,Neutral,Email,1,No
447,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Derrick,Male,Computer Science,Graduate,kgomez@example.com,(322)689-5266x60234,5,Somewhat Satisfied,Posters,2,Yes
479,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Mario,Male,Civil Engineering,Undergraduate,maxwellscott@example.org,001-513-611-5935,1,Neutral,Social Media,2,No
456,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Nellie,Male,Civil Engineering,Graduate,raymond49@example.org,(563) 706-2860,1,Wasn't Happy,Tech News,2,No
463,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Lindsay,Female,Civil Engineering,Graduate,andersonstephen@example.com,(369) 275-6436,2,Wasn't Happy,Posters,2,Yes
441,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Kristina,Male,Civil Engineering,Graduate,jefferyrobinson@example.org,+1-591-730-4141x55285,4,Wasn't Happy,Friends/Professors,2,Yes
483,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Shelby,Female,Computer Science,Graduate,herrerawilliam@example.org,(261)150-0112x3566,5,Somewhat Satisfied,Friends/Professors,0,Yes
440,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Terri,Female,Civil Engineering,Undergraduate,donaldsondanielle@example.org,344.039.7530x2381,2,Somewhat Satisfied,Social Media,3,Yes
481,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Destiny,Male,Civil Engineering,Graduate,masonelizabeth@example.com,(777) 246-0763,5,Highly Satisfied ,Tech News,1,No
442,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Vernon,Female,Electrical Engineering,Undergraduate,croth@example.net,001-512-188-3626x645,4,Highly Satisfied ,Posters,3,No
454,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Paige,Female,Computer Science,Graduate,joshuabauer@example.net,(294) 177-6598,1,Somewhat Satisfied,Friends/Professors,2,No
457,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Chris,Male,Mechanical Engineering,Graduate,jon62@example.com,+1-789-868-5022x328,1,Somewhat Satisfied,Email,2,No
478,7,Workshop: Building Your Startup Web Presence,"0415 Smith Station, North Susanburgh, IN 57317",27/3/2023 04:38,Spring,Marc,Female,Chemical Engineering,Undergraduate,heathernewman@example.com,(111) 127-6869,5,Wasn't Happy,Tech News,1,No
522,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Violet,Female,Electrical Engineering,Graduate,simpsonkimberly@example.com,001-597-640-5561x605,4,Wasn't Happy,Tech News,2,No
516,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Willie,Female,Electrical Engineering,Undergraduate,zwilson@example.org,616-672-1284x67257,5,Wasn't Happy,Social Media,1,No
511,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Arlene,Female,Civil Engineering,Graduate,christopherwilliams@example.net,452-438-6689x4614,1,Neutral,Social Media,0,No
512,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Sue,Female,Chemical Engineering,Undergraduate,davisjustin@example.net,447-609-3477x13488,5,Highly Satisfied ,Tech News,3,No
519,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Cole,Female,Chemical Engineering,Undergraduate,timothyjohnson@example.com,+1-643-083-9143x5068,4,Neutral,Posters,3,Yes
513,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Daisy,Male,Electrical Engineering,Graduate,dylan74@example.org,486-461-1312x9448,3,Wasn't Happy,Tech News,3,Yes
521,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Sabrina,Male,Mechanical Engineering,Undergraduate,anne72@example.org,+1-482-910-2169x21611,3,Wasn't Happy,Email,1,No
514,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Ricardo,Female,Electrical Engineering,Graduate,lauriebauer@example.com,(988) 535-1189,3,Neutral,Email,1,Yes
504,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Carmen,Female,Chemical Engineering,Graduate,denise49@example.org,+1-370-390-3226x9476,2,Neutral,Social Media,3,Yes
510,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Clyde,Female,Computer Science,Graduate,dhernandez@example.com,395.809.3425x20598,4,Wasn't Happy,Social Media,0,No
502,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Marian,Male,Mechanical Engineering,Graduate,ywhite@example.org,491.479.4623x775,1,Wasn't Happy,Posters,3,Yes
534,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Vera,Female,Civil Engineering,Graduate,bruce45@example.net,103-534-5894x2090,4,Highly Satisfied ,Tech News,3,No
518,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Constance,Female,Mechanical Engineering,Graduate,ryan75@example.org,+1-386-242-3982x8965,5,Somewhat Satisfied,Friends/Professors,1,No
529,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Deanna,Male,Civil Engineering,Undergraduate,maddoxbrian@example.net,751.172.1195x0754,3,Wasn't Happy,Tech News,3,No
539,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Wilma,Female,Civil Engineering,Undergraduate,kwest@example.org,(505) 908-5404,1,Neutral,Tech News,0,Yes
524,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Colin,Male,Chemical Engineering,Undergraduate,perezteresa@example.com,001-492-459-9644x053,2,Neutral,Friends/Professors,2,Yes
509,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Melinda,Female,Mechanical Engineering,Graduate,lucasanthony@example.org,(850)476-2139x6305,3,Somewhat Satisfied,Tech News,2,Yes
523,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Tom,Male,Mechanical Engineering,Undergraduate,michellehull@example.com,(709) 069-5119,2,Highly Satisfied ,Email,2,Yes
525,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Lena,Male,Chemical Engineering,Graduate,nkelly@example.org,(512) 928-3150,3,Wasn't Happy,Friends/Professors,3,Yes
541,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Tamara,Female,Computer Science,Undergraduate,andreabarker@example.com,001-491-202-1097x18874,3,Somewhat Satisfied,Social Media,3,No
526,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Joy,Male,Civil Engineering,Graduate,xcohen@example.com,+1-753-379-4889x365,2,Wasn't Happy,Friends/Professors,0,Yes
542,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Faith,Female,Electrical Engineering,Graduate,robertbennett@example.net,638-146-7775x74793,4,Neutral,Friends/Professors,2,Yes
501,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Clayton,Female,Chemical Engineering,Graduate,zadams@example.net,+1-018-836-6869x9147,3,Highly Satisfied ,Tech News,1,Yes
536,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Maurice,Male,Chemical Engineering,Undergraduate,cody05@example.net,-3786,4,Neutral,Tech News,2,No
538,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Gabrielle,Male,Electrical Engineering,Undergraduate,stevenwheeler@example.org,678.089.0982x49851,2,Highly Satisfied ,Social Media,3,Yes
515,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Cory,Male,Mechanical Engineering,Graduate,sarahlee@example.com,-2209,5,Somewhat Satisfied,Social Media,3,Yes
527,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Franklin,Female,Electrical Engineering,Graduate,michael24@example.org,223.313.7910x3047,4,Neutral,Email,0,Yes
507,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Ivan,Male,Mechanical Engineering,Graduate,reginascott@example.net,001-172-205-8020x31026,4,Highly Satisfied ,Tech News,3,Yes
530,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Xavier,Female,Mechanical Engineering,Graduate,cynthiacruz@example.net,+1-068-368-1108x44888,2,Neutral,Posters,2,Yes
537,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Charlene,Female,Chemical Engineering,Graduate,fallen@example.com,209-580-1661x01833,5,Somewhat Satisfied,Tech News,2,Yes
499,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Katelyn,Female,Civil Engineering,Graduate,mendozawilliam@example.net,534-247-6679x40050,5,Neutral,Tech News,2,No
500,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Francisco,Female,Mechanical Engineering,Graduate,fowlercarolyn@example.org,-5431,4,Somewhat Satisfied,Social Media,1,No
540,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Sofia,Male,Mechanical Engineering,Undergraduate,charles50@example.org,(211) 205-0725,4,Somewhat Satisfied,Social Media,2,No
517,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Garrett,Female,Mechanical Engineering,Graduate,frazierdaniel@example.com,(432) 041-3140,4,Highly Satisfied ,Posters,0,Yes
533,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Myrtle,Female,Mechanical Engineering,Undergraduate,fcannon@example.net,(192) 611-5198,1,Wasn't Happy,Email,2,No
520,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Cora,Male,Civil Engineering,Undergraduate,donaldgonzales@example.org,(693)686-3921x48832,2,Highly Satisfied ,Friends/Professors,0,Yes
532,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Jordan,Female,Computer Science,Graduate,juanmartinez@example.org,072.149.9315x5488,5,Wasn't Happy,Posters,1,Yes
506,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Alejandro,Female,Mechanical Engineering,Graduate,dana72@example.net,(995) 360-1050,1,Somewhat Satisfied,Posters,3,Yes
531,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Herman,Male,Electrical Engineering,Undergraduate,zachary22@example.org,041-721-9086x234,2,Wasn't Happy,Social Media,1,No
503,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Mabel,Female,Mechanical Engineering,Undergraduate,nicholashughes@example.com,001-747-415-7519,1,Wasn't Happy,Posters,3,Yes
528,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Jorge,Female,Electrical Engineering,Graduate,vickieayers@example.com,001-383-973-0445x23989,2,Neutral,Social Media,3,Yes
535,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Marcia,Male,Civil Engineering,Undergraduate,tracymatthews@example.net,437.680.7472x5695,2,Wasn't Happy,Social Media,3,Yes
508,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Grant,Female,Mechanical Engineering,Undergraduate,marie77@example.com,(855)572-4416x46699,4,Wasn't Happy,Social Media,1,Yes
505,8,Womens Voices Workshop With Peacock Voices,"5435 Martinez Skyway Apt. 050, Contrerasview, NM 87519",22/1/2024 18:24,Spring,Marlene,Male,Computer Science,Graduate,nathanmontgomery@example.org,(646) 178-1709,2,Neutral,Email,0,No
577,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Erika,Female,Electrical Engineering,Graduate,cantucourtney@example.org,961.206.6966x747,1,Somewhat Satisfied,Email,1,Yes
678,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Zoe,Female,Computer Science,Undergraduate,anthonyjacobson@example.org,(618) 238-8003,4,Highly Satisfied ,Tech News,0,No
549,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Mackenzie,Female,Electrical Engineering,Undergraduate,joshua96@example.org,(831)686-0604x879,3,Somewhat Satisfied,Email,3,No
592,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Glen,Male,Computer Science,Undergraduate,jmason@example.net,387.745.3963x312,5,Wasn't Happy,Posters,2,Yes
572,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Viola,Female,Mechanical Engineering,Undergraduate,nicole76@example.org,(064) 603-0458,1,Wasn't Happy,Friends/Professors,3,No
585,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Gilbert,Female,Civil Engineering,Undergraduate,russellcraig@example.org,297-251-0718x926,1,Wasn't Happy,Tech News,1,No
575,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Jake,Female,Chemical Engineering,Undergraduate,qford@example.com,001-464-440-8078x3079,4,Neutral,Tech News,0,No
607,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Mattie,Male,Mechanical Engineering,Undergraduate,laura62@example.net,001-701-191-8666,1,Highly Satisfied ,Email,3,No
565,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Nina,Male,Electrical Engineering,Graduate,kimberly86@example.com,(946) 584-8220,1,Neutral,Friends/Professors,2,Yes
611,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Claudia,Female,Chemical Engineering,Graduate,stevensims@example.net,+1-732-091-4585x28613,2,Wasn't Happy,Email,3,No
579,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Lester,Male,Computer Science,Undergraduate,tracy64@example.org,+1-609-305-1394x3783,5,Highly Satisfied ,Friends/Professors,2,No
627,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Kaylee,Male,Computer Science,Undergraduate,gloriabaldwin@example.net,198-875-7935x516,1,Somewhat Satisfied,Email,1,Yes
553,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Avery,Female,Computer Science,Undergraduate,owenjames@example.org,(285) 930-6655,5,Neutral,Email,1,Yes
591,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Elmer,Female,Chemical Engineering,Undergraduate,nguyenkathryn@example.org,001-254-082-6655x0397,3,Somewhat Satisfied,Email,0,No
668,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Tanya,Female,Civil Engineering,Graduate,hcarter@example.net,(207) 329-1324,3,Neutral,Posters,0,Yes
635,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Andre,Male,Electrical Engineering,Graduate,nlee@example.com,(686) 153-9140,1,Wasn't Happy,Tech News,1,Yes
641,9,Panel Discussion Professional Women in Construction,"979 Erin Brooks Apt. 200, Weberhaven, SD 69848",14/5/2022 18:53,Spring,Alexa,Female,Electrical Engineering,Graduate,scottmary@example.net,(612) 818-8036,1,Wasn't Happy,Email,0,Yes
